CHROM,POS,PI
TRINITY_DN33523_c0_g1_i1,993,0.1
TRINITY_DN33523_c0_g1_i1,1093,0.521053
TRINITY_DN33523_c0_g1_i1,1165,0
TRINITY_DN33523_c0_g1_i1,1166,0.478947
TRINITY_DN33538_c0_g1_i2,89,0.521053
TRINITY_DN33648_c0_g1_i1,92,0.189474
TRINITY_DN33663_c0_g1_i1,373,0.521053
TRINITY_DN33663_c0_g1_i2,416,0.1
TRINITY_DN33675_c0_g1_i1,105,0.1
TRINITY_DN33675_c0_g1_i1,389,0.1
TRINITY_DN33675_c0_g1_i1,760,0.189474
TRINITY_DN33675_c0_g1_i1,853,0.189474
TRINITY_DN33675_c0_g1_i1,910,0.189474
TRINITY_DN33675_c0_g1_i1,1029,0.1
TRINITY_DN33723_c0_g1_i1,358,0
TRINITY_DN33723_c0_g1_i1,481,0.189474
TRINITY_DN33723_c0_g1_i1,606,0.394737
TRINITY_DN33723_c0_g1_i1,644,0.189474
TRINITY_DN33723_c0_g1_i1,856,0
TRINITY_DN33723_c0_g1_i1,867,0.1
TRINITY_DN33723_c0_g1_i1,903,0.442105
TRINITY_DN33723_c0_g1_i1,926,0
TRINITY_DN33723_c0_g1_i1,1003,0
TRINITY_DN33723_c0_g1_i1,1004,0.478947
TRINITY_DN33723_c0_g1_i1,1135,0
TRINITY_DN33727_c0_g1_i3,72,0.478947
TRINITY_DN33742_c1_g2_i1,203,0.505263
TRINITY_DN33742_c1_g2_i1,366,0.1
TRINITY_DN33742_c1_g2_i1,368,0.1
TRINITY_DN33778_c0_g1_i1,281,0
TRINITY_DN33780_c0_g1_i1,94,0.521053
TRINITY_DN33780_c0_g1_i1,259,0.394737
TRINITY_DN33790_c0_g1_i2,413,0
TRINITY_DN33893_c0_g1_i1,302,0.442105
TRINITY_DN33893_c0_g1_i1,922,0.189474
TRINITY_DN33904_c0_g1_i1,246,0.189474
TRINITY_DN33904_c0_g1_i1,311,0.505263
TRINITY_DN33904_c0_g1_i1,362,0.268421
TRINITY_DN33904_c0_g1_i1,413,0.189474
TRINITY_DN33904_c0_g1_i1,697,0
TRINITY_DN33904_c0_g1_i1,698,0
TRINITY_DN33904_c0_g1_i1,701,0
TRINITY_DN33922_c0_g1_i1,696,0.521053
TRINITY_DN33922_c0_g1_i1,708,0.268421
TRINITY_DN33922_c0_g1_i1,780,0.1
TRINITY_DN33929_c0_g3_i1,660,0.1
TRINITY_DN33929_c0_g3_i1,1462,0.526316
TRINITY_DN33929_c0_g3_i1,1510,0.394737
TRINITY_DN33929_c0_g3_i1,1533,0
TRINITY_DN33929_c0_g3_i1,1536,0.189474
TRINITY_DN33929_c0_g3_i1,1588,0.268421
TRINITY_DN33978_c0_g1_i1,273,0.478947
TRINITY_DN33978_c0_g1_i1,310,0.1
TRINITY_DN33978_c0_g1_i1,315,0.268421
TRINITY_DN33978_c0_g1_i1,385,0.478947
TRINITY_DN33978_c0_g1_i1,477,0.394737
TRINITY_DN33978_c0_g1_i1,492,0.268421
TRINITY_DN34088_c0_g1_i1,713,0.189474
TRINITY_DN34088_c0_g1_i1,760,0.189474
TRINITY_DN34156_c0_g1_i1,460,0.505263
TRINITY_DN34156_c0_g1_i1,478,0.505263
TRINITY_DN34156_c0_g1_i1,508,0.505263
TRINITY_DN34156_c0_g1_i1,551,0.1
TRINITY_DN34156_c0_g1_i1,592,0.442105
TRINITY_DN34156_c0_g1_i1,839,0.268421
TRINITY_DN34156_c0_g1_i1,1333,0.478947
TRINITY_DN34156_c0_g1_i1,1473,0.442105
TRINITY_DN34156_c0_g1_i1,1478,0.442105
TRINITY_DN34166_c0_g2_i1,862,0
TRINITY_DN34170_c0_g1_i1,178,0.521053
TRINITY_DN34170_c0_g1_i1,268,0.1
TRINITY_DN34170_c0_g1_i1,308,0
TRINITY_DN34185_c0_g1_i1,547,0.268421
TRINITY_DN34185_c0_g1_i1,718,0
TRINITY_DN34185_c0_g1_i1,1211,0.394737
TRINITY_DN34185_c0_g1_i1,1305,0.442105
TRINITY_DN34185_c0_g1_i1,1315,0.268421
TRINITY_DN34185_c0_g1_i1,1316,0.1
TRINITY_DN34185_c0_g1_i1,1416,0.394737
TRINITY_DN34185_c0_g1_i1,1429,0
TRINITY_DN34185_c0_g1_i1,1499,0
TRINITY_DN34185_c0_g1_i1,1509,0
TRINITY_DN34223_c0_g1_i1,122,0.442105
TRINITY_DN34223_c0_g1_i1,444,0.394737
TRINITY_DN34223_c0_g1_i1,467,0
TRINITY_DN34223_c0_g1_i1,552,0.1
TRINITY_DN34223_c0_g1_i1,896,0.442105
TRINITY_DN34223_c0_g1_i1,936,0.189474
TRINITY_DN34223_c0_g1_i1,1014,0.268421
TRINITY_DN34223_c0_g1_i1,1104,0.189474
TRINITY_DN34223_c0_g1_i1,1167,0.521053
TRINITY_DN34234_c0_g1_i1,727,0
TRINITY_DN34234_c0_g1_i1,810,0
TRINITY_DN34250_c0_g1_i1,175,0.1
TRINITY_DN34250_c0_g1_i1,199,0.189474
TRINITY_DN34273_c0_g1_i1,195,0.189474
TRINITY_DN34273_c0_g1_i1,204,0.189474
TRINITY_DN34273_c0_g1_i1,206,0.189474
TRINITY_DN34273_c0_g1_i1,207,0.189474
TRINITY_DN34273_c0_g1_i1,212,0.189474
TRINITY_DN34340_c0_g1_i1,106,0.189474
TRINITY_DN34340_c0_g1_i1,118,0.189474
TRINITY_DN34355_c0_g1_i1,195,0.268421
TRINITY_DN34355_c0_g1_i1,204,0.268421
TRINITY_DN34355_c0_g1_i1,207,0.268421
TRINITY_DN34355_c0_g1_i1,213,0.268421
TRINITY_DN34355_c0_g1_i1,216,0.268421
TRINITY_DN34355_c0_g1_i1,225,0.268421
TRINITY_DN34355_c0_g1_i1,228,0.189474
TRINITY_DN34355_c0_g1_i1,231,0.268421
TRINITY_DN34355_c0_g1_i1,234,0.268421
TRINITY_DN34365_c0_g1_i1,193,0.189474
TRINITY_DN34365_c0_g1_i1,214,0
TRINITY_DN34373_c0_g1_i1,236,0.394737
TRINITY_DN34373_c0_g1_i1,309,0.1
TRINITY_DN34373_c0_g1_i1,744,0.268421
TRINITY_DN34373_c0_g1_i1,783,0.189474
TRINITY_DN34469_c0_g1_i1,149,0.189474
TRINITY_DN34483_c0_g1_i1,171,0.521053
TRINITY_DN34483_c0_g1_i1,236,0.268421
TRINITY_DN34491_c0_g2_i2,54,0
TRINITY_DN34530_c0_g1_i1,63,0.189474
TRINITY_DN34530_c0_g1_i1,75,0
TRINITY_DN34530_c0_g1_i1,110,0.189474
TRINITY_DN34530_c0_g1_i1,172,0.268421
TRINITY_DN34530_c0_g1_i1,394,0.1
TRINITY_DN34530_c0_g1_i1,427,0.442105
TRINITY_DN34530_c0_g1_i1,430,0.189474
TRINITY_DN34530_c0_g1_i1,442,0
TRINITY_DN34530_c0_g1_i1,812,0
TRINITY_DN34592_c0_g1_i1,449,0.1
TRINITY_DN34621_c1_g2_i1,76,0.1
TRINITY_DN34621_c1_g2_i1,89,0.189474
TRINITY_DN34621_c1_g2_i1,97,0.189474
TRINITY_DN34621_c1_g2_i1,113,0.189474
TRINITY_DN34621_c1_g2_i1,116,0.189474
TRINITY_DN34621_c1_g2_i1,124,0.442105
TRINITY_DN34621_c1_g2_i1,145,0.189474
TRINITY_DN34621_c1_g2_i1,166,0.189474
TRINITY_DN34621_c1_g2_i1,175,0.189474
TRINITY_DN34621_c2_g2_i1,157,0.336842
TRINITY_DN34621_c2_g2_i1,166,0.336842
TRINITY_DN34621_c2_g2_i1,175,0.336842
TRINITY_DN34646_c0_g2_i1,785,0.478947
TRINITY_DN34647_c0_g2_i1,335,0.189474
TRINITY_DN34661_c0_g1_i1,420,0.521053
TRINITY_DN34661_c0_g1_i1,508,0.268421
TRINITY_DN34661_c0_g1_i1,510,0.268421
TRINITY_DN34661_c0_g1_i1,837,0.189474
TRINITY_DN34670_c0_g1_i1,139,0.1
TRINITY_DN34670_c0_g1_i1,226,0.268421
TRINITY_DN34670_c0_g1_i1,308,0.268421
TRINITY_DN34708_c0_g2_i1,607,0.1
TRINITY_DN34722_c0_g2_i1,297,0.268421
TRINITY_DN34722_c1_g2_i1,63,0.1
TRINITY_DN34724_c0_g1_i1,135,0
TRINITY_DN34728_c1_g1_i1,103,0
TRINITY_DN34728_c1_g1_i1,255,0
TRINITY_DN34728_c1_g1_i1,345,0.1
TRINITY_DN34728_c1_g1_i1,348,0
TRINITY_DN34772_c0_g1_i1,86,0.189474
TRINITY_DN34772_c0_g1_i1,243,0.1
TRINITY_DN34860_c0_g3_i1,146,0.1
TRINITY_DN34860_c0_g3_i1,147,0.505263
TRINITY_DN34866_c0_g1_i1,524,0.189474
TRINITY_DN34875_c0_g1_i1,749,0.268421
TRINITY_DN34895_c0_g5_i1,238,0.336842
TRINITY_DN34895_c0_g5_i1,255,0.478947
TRINITY_DN34895_c0_g5_i1,273,0
TRINITY_DN34895_c0_g5_i1,319,0.268421
TRINITY_DN34895_c0_g5_i1,320,0.268421
TRINITY_DN34895_c0_g5_i1,340,0.1
TRINITY_DN34895_c0_g5_i1,351,0.442105
TRINITY_DN34895_c0_g6_i1,173,0.394737
TRINITY_DN34928_c0_g1_i1,113,0.478947
TRINITY_DN34928_c0_g1_i1,127,0.478947
TRINITY_DN34928_c0_g1_i1,151,0.442105
TRINITY_DN34928_c0_g1_i1,153,0.442105
TRINITY_DN34928_c0_g1_i1,187,0.526316
TRINITY_DN34928_c0_g1_i1,289,0.189474
TRINITY_DN34928_c0_g1_i1,519,0.394737
TRINITY_DN34928_c0_g1_i1,547,0.521053
TRINITY_DN34928_c0_g1_i1,569,0.1
TRINITY_DN34928_c0_g1_i1,745,0.336842
TRINITY_DN34928_c0_g1_i1,748,0.189474
TRINITY_DN34928_c0_g1_i1,782,0.189474
TRINITY_DN34928_c0_g1_i1,794,0
TRINITY_DN34928_c0_g1_i1,809,0.1
TRINITY_DN34928_c0_g1_i1,860,0.336842
TRINITY_DN34928_c0_g1_i1,896,0.189474
TRINITY_DN34928_c0_g1_i1,919,0.478947
TRINITY_DN34928_c0_g1_i1,976,0.394737
TRINITY_DN34928_c0_g1_i1,993,0.442105
TRINITY_DN34928_c0_g1_i1,999,0.442105
TRINITY_DN34928_c0_g1_i1,1128,0.1
TRINITY_DN34928_c0_g1_i1,1201,0.442105
TRINITY_DN34928_c0_g1_i1,1205,0.394737
TRINITY_DN34928_c0_g1_i1,1206,0.526316
TRINITY_DN34931_c0_g1_i1,962,0.394737
TRINITY_DN34931_c0_g1_i1,965,0.394737
TRINITY_DN34931_c0_g1_i1,983,0.1
TRINITY_DN34931_c0_g1_i1,1004,0.189474
TRINITY_DN34972_c0_g1_i1,949,0.1
TRINITY_DN34972_c0_g1_i1,1213,0
TRINITY_DN34972_c0_g1_i1,1252,0.1
TRINITY_DN34987_c0_g2_i1,91,0.189474
TRINITY_DN34987_c0_g2_i1,187,0
TRINITY_DN34987_c0_g2_i1,271,0.1
TRINITY_DN34987_c0_g2_i1,388,0.1
TRINITY_DN34989_c0_g1_i1,620,0.1
TRINITY_DN34989_c0_g1_i1,997,0.394737
TRINITY_DN34989_c0_g1_i1,1610,0.189474
TRINITY_DN34991_c0_g2_i1,585,0.478947
TRINITY_DN35003_c0_g1_i1,526,0.1
TRINITY_DN35026_c0_g1_i1,1327,0.189474
TRINITY_DN35026_c0_g1_i1,1417,0.189474
TRINITY_DN35026_c0_g1_i1,1462,0.189474
TRINITY_DN35026_c0_g1_i1,1495,0.442105
TRINITY_DN35026_c0_g1_i1,1570,0.505263
TRINITY_DN35027_c1_g1_i1,348,0.1
TRINITY_DN35027_c1_g1_i1,471,0.268421
TRINITY_DN35027_c1_g1_i1,478,0.1
TRINITY_DN35027_c1_g1_i1,1105,0.1
TRINITY_DN35039_c1_g1_i1,166,0.1
TRINITY_DN35039_c1_g1_i1,167,0
TRINITY_DN35039_c1_g1_i1,204,0.1
TRINITY_DN35039_c1_g1_i1,737,0.478947
TRINITY_DN35067_c1_g1_i1,433,0.1
TRINITY_DN35070_c0_g1_i1,326,0.189474
TRINITY_DN35070_c0_g1_i1,402,0.268421
TRINITY_DN35070_c0_g1_i1,473,0.1
TRINITY_DN35070_c0_g1_i1,521,0.505263
TRINITY_DN35070_c0_g1_i1,557,0.1
TRINITY_DN35070_c0_g1_i1,580,0.1
TRINITY_DN35070_c0_g1_i1,629,0.1
TRINITY_DN35070_c0_g1_i1,636,0.505263
TRINITY_DN35091_c1_g1_i1,149,0.189474
TRINITY_DN35091_c1_g1_i1,569,0.268421
TRINITY_DN35091_c1_g1_i2,216,0.189474
TRINITY_DN35091_c1_g1_i2,217,0.189474
TRINITY_DN35091_c1_g1_i2,225,0.189474
TRINITY_DN35091_c1_g1_i2,240,0.189474
TRINITY_DN35130_c0_g1_i1,1269,0.442105
TRINITY_DN35130_c0_g1_i1,1340,0.521053
TRINITY_DN35208_c0_g1_i1,1015,0.1
TRINITY_DN35208_c0_g1_i1,1120,0.505263
TRINITY_DN35208_c0_g1_i1,1213,0.189474
TRINITY_DN35209_c1_g1_i1,1350,0.189474
TRINITY_DN35209_c1_g1_i1,1393,0.189474
TRINITY_DN35209_c1_g1_i1,1413,0.189474
TRINITY_DN35246_c0_g2_i1,163,0.189474
TRINITY_DN35246_c0_g2_i1,187,0.442105
TRINITY_DN35246_c0_g2_i1,199,0
TRINITY_DN35246_c0_g2_i1,251,0.1
TRINITY_DN35246_c0_g2_i1,343,0.189474
TRINITY_DN35246_c0_g2_i1,517,0.268421
TRINITY_DN35246_c0_g2_i1,541,0.526316
TRINITY_DN35266_c0_g1_i1,1253,0.336842
TRINITY_DN35300_c0_g1_i1,153,0.268421
TRINITY_DN35300_c0_g1_i1,783,0.268421
TRINITY_DN35300_c0_g1_i1,810,0.336842
TRINITY_DN35300_c0_g1_i1,813,0.268421
TRINITY_DN35300_c0_g1_i1,816,0.189474
TRINITY_DN35306_c0_g1_i1,73,0.268421
TRINITY_DN35306_c0_g1_i1,125,0.1
TRINITY_DN35306_c0_g1_i1,190,0.189474
TRINITY_DN35306_c0_g1_i1,262,0.478947
TRINITY_DN35306_c0_g1_i1,269,0.268421
TRINITY_DN35306_c0_g1_i1,339,0.1
TRINITY_DN35340_c1_g1_i1,380,0.268421
TRINITY_DN35340_c1_g1_i1,407,0.394737
TRINITY_DN35340_c1_g1_i1,427,0.189474
TRINITY_DN35340_c1_g1_i1,449,0.521053
TRINITY_DN35340_c1_g1_i1,477,0.478947
TRINITY_DN35340_c1_g1_i2,94,0.521053
TRINITY_DN35340_c1_g1_i2,116,0.505263
TRINITY_DN35340_c1_g1_i2,274,0.442105
TRINITY_DN35340_c2_g1_i1,58,0
TRINITY_DN35340_c2_g1_i1,61,0
TRINITY_DN35351_c0_g1_i1,832,0.1
TRINITY_DN35351_c0_g1_i1,842,0.189474
TRINITY_DN35354_c0_g1_i2,241,0.336842
TRINITY_DN35354_c0_g1_i2,264,0.336842
TRINITY_DN35354_c0_g1_i2,288,0.394737
TRINITY_DN35390_c0_g1_i1,284,0.442105
TRINITY_DN35390_c0_g1_i1,356,0.189474
TRINITY_DN35414_c0_g1_i1,424,0.268421
TRINITY_DN35414_c0_g1_i1,427,0.394737
TRINITY_DN35414_c0_g1_i1,471,0.478947
TRINITY_DN35414_c0_g1_i1,488,0
TRINITY_DN35414_c0_g1_i1,502,0
TRINITY_DN35414_c0_g1_i1,528,0.394737
TRINITY_DN35414_c0_g1_i1,536,0.521053
TRINITY_DN35414_c0_g1_i1,559,0.505263
TRINITY_DN35414_c0_g1_i1,652,0.189474
TRINITY_DN35464_c0_g1_i1,567,0.189474
TRINITY_DN35464_c0_g1_i1,605,0.1
TRINITY_DN35509_c0_g2_i1,182,0.478947
TRINITY_DN35509_c0_g2_i1,210,0.442105
TRINITY_DN35509_c0_g2_i1,431,0
TRINITY_DN35509_c0_g2_i1,617,0
TRINITY_DN35509_c0_g2_i1,845,0.1
TRINITY_DN35536_c0_g1_i1,812,0.1
TRINITY_DN35536_c0_g1_i1,899,0.442105
TRINITY_DN35536_c0_g1_i1,921,0.505263
TRINITY_DN35536_c0_g1_i1,937,0
TRINITY_DN35556_c0_g1_i1,223,0.1
TRINITY_DN35556_c0_g1_i1,241,0.336842
TRINITY_DN35556_c0_g1_i1,254,0.1
TRINITY_DN35556_c0_g1_i1,262,0.394737
TRINITY_DN35556_c0_g1_i1,267,0.189474
TRINITY_DN35556_c0_g1_i1,270,0.189474
TRINITY_DN35568_c0_g1_i1,224,0.1
TRINITY_DN35575_c0_g1_i1,379,0.268421
TRINITY_DN35575_c0_g1_i1,400,0.478947
TRINITY_DN35575_c0_g1_i1,443,0.189474
TRINITY_DN35575_c0_g1_i1,725,0.189474
TRINITY_DN35575_c0_g1_i1,731,0.189474
TRINITY_DN35575_c0_g1_i1,734,0.189474
TRINITY_DN35586_c0_g3_i2,1394,0
TRINITY_DN35590_c0_g1_i1,726,0.336842
TRINITY_DN35590_c0_g1_i1,765,0.505263
TRINITY_DN35590_c0_g1_i1,834,0.521053
TRINITY_DN35590_c0_g1_i1,1811,0.1
TRINITY_DN35628_c0_g1_i1,46,0.268421
TRINITY_DN35673_c1_g2_i2,436,0.526316
TRINITY_DN35673_c1_g2_i2,553,0
TRINITY_DN35709_c0_g2_i1,246,0
TRINITY_DN35709_c0_g2_i1,359,0.394737
TRINITY_DN35709_c0_g2_i1,395,0
TRINITY_DN35709_c0_g2_i1,404,0
TRINITY_DN35709_c0_g2_i1,419,0
TRINITY_DN35710_c0_g1_i1,281,0.336842
TRINITY_DN35710_c0_g1_i1,586,0
TRINITY_DN35726_c0_g2_i1,287,0.189474
TRINITY_DN35743_c0_g1_i1,163,0.336842
TRINITY_DN35743_c0_g1_i1,194,0.1
TRINITY_DN35756_c0_g2_i1,374,0.189474
TRINITY_DN35756_c0_g2_i1,405,0.1
TRINITY_DN35756_c0_g2_i1,1605,0
TRINITY_DN35786_c0_g1_i1,530,0.268421
TRINITY_DN35799_c0_g2_i1,80,0.526316
TRINITY_DN35799_c0_g2_i1,107,0.526316
TRINITY_DN35799_c0_g2_i1,110,0.526316
TRINITY_DN35802_c0_g3_i1,666,0.189474
TRINITY_DN35806_c0_g2_i1,422,0.505263
TRINITY_DN35806_c0_g2_i1,533,0.189474
TRINITY_DN35806_c0_g2_i1,544,0.505263
TRINITY_DN35823_c1_g1_i1,220,0
TRINITY_DN35823_c1_g1_i1,349,0.394737
TRINITY_DN35823_c1_g1_i1,405,0.442105
TRINITY_DN35823_c1_g1_i1,545,0.478947
TRINITY_DN35823_c1_g1_i1,573,0
TRINITY_DN35823_c1_g1_i1,574,0
TRINITY_DN35845_c0_g1_i1,1767,0.189474
TRINITY_DN35849_c0_g1_i1,325,0
TRINITY_DN35849_c0_g1_i1,330,0.1
TRINITY_DN35849_c0_g1_i1,346,0.189474
TRINITY_DN35849_c0_g1_i1,356,0.268421
TRINITY_DN35849_c0_g1_i1,388,0.189474
TRINITY_DN35849_c0_g1_i1,946,0.442105
TRINITY_DN35849_c0_g1_i1,1021,0.336842
TRINITY_DN35849_c0_g1_i1,1168,0.478947
TRINITY_DN35854_c0_g1_i1,127,0.521053
TRINITY_DN35854_c0_g1_i1,283,0.189474
TRINITY_DN35854_c0_g1_i1,423,0.189474
TRINITY_DN35854_c0_g1_i1,424,0.189474
TRINITY_DN35854_c1_g1_i1,73,0.1
TRINITY_DN35854_c1_g1_i1,210,0
TRINITY_DN35854_c1_g1_i1,248,0.189474
TRINITY_DN35854_c1_g1_i1,249,0.394737
TRINITY_DN35855_c0_g1_i1,283,0.526316
TRINITY_DN35906_c1_g1_i1,163,0.1
TRINITY_DN35906_c1_g1_i1,177,0.1
TRINITY_DN35906_c1_g1_i1,285,0.442105
TRINITY_DN35906_c1_g1_i1,360,0.442105
TRINITY_DN35906_c1_g1_i1,366,0
TRINITY_DN35906_c1_g1_i1,695,0
TRINITY_DN35906_c1_g1_i1,843,0.1
TRINITY_DN35906_c1_g1_i1,911,0.268421
TRINITY_DN35906_c1_g1_i1,913,0.505263
TRINITY_DN35906_c1_g1_i1,1226,0
TRINITY_DN35906_c1_g1_i1,1349,0
TRINITY_DN35906_c1_g1_i1,1453,0.189474
TRINITY_DN35906_c1_g1_i1,1479,0.478947
TRINITY_DN35906_c1_g1_i1,1492,0.442105
TRINITY_DN35906_c1_g1_i1,1505,0.189474
TRINITY_DN35906_c1_g1_i1,1898,0.268421
TRINITY_DN35910_c0_g2_i1,264,0.478947
TRINITY_DN35929_c1_g1_i1,121,0.442105
TRINITY_DN35929_c1_g1_i1,204,0.1
TRINITY_DN35929_c1_g1_i1,312,0.394737
TRINITY_DN35929_c1_g1_i1,351,0.336842
TRINITY_DN35929_c1_g1_i1,507,0.268421
TRINITY_DN35929_c1_g1_i1,627,0.1
TRINITY_DN35929_c1_g1_i1,654,0.336842
TRINITY_DN35929_c1_g1_i1,788,0.442105
TRINITY_DN35955_c0_g1_i1,1315,0.268421
TRINITY_DN35955_c0_g1_i1,1334,0.394737
TRINITY_DN35955_c0_g1_i1,1339,0.268421
TRINITY_DN35955_c0_g1_i1,1362,0.189474
TRINITY_DN35955_c0_g1_i1,1389,0
TRINITY_DN35955_c0_g2_i1,54,0.189474
TRINITY_DN35955_c0_g2_i1,91,0.336842
TRINITY_DN35955_c0_g2_i1,142,0
TRINITY_DN35955_c0_g2_i1,144,0
TRINITY_DN35970_c0_g1_i1,843,0.336842
TRINITY_DN35986_c0_g1_i2,61,0.478947
TRINITY_DN35986_c0_g1_i2,103,0.189474
TRINITY_DN35986_c0_g1_i2,121,0.268421
TRINITY_DN35986_c0_g1_i2,148,0.336842
TRINITY_DN35986_c0_g1_i2,225,0.394737
TRINITY_DN35986_c0_g2_i1,141,0.1
TRINITY_DN35986_c0_g2_i1,177,0.1
TRINITY_DN35989_c0_g1_i1,708,0.189474
TRINITY_DN36015_c0_g1_i2,970,0.1
TRINITY_DN36021_c0_g1_i1,813,0.1
TRINITY_DN36021_c0_g1_i1,841,0.189474
TRINITY_DN36021_c0_g1_i1,846,0.189474
TRINITY_DN36021_c0_g1_i1,873,0.1
TRINITY_DN36021_c0_g1_i1,901,0.189474
TRINITY_DN36025_c0_g1_i1,462,0.189474
TRINITY_DN36025_c0_g1_i1,572,0.268421
TRINITY_DN36025_c0_g1_i1,931,0
TRINITY_DN36025_c0_g1_i1,944,0.1
TRINITY_DN36025_c0_g1_i1,949,0.336842
TRINITY_DN36025_c0_g1_i1,963,0.1
TRINITY_DN36025_c0_g1_i1,984,0.336842
TRINITY_DN36025_c0_g1_i1,1000,0.1
TRINITY_DN36056_c0_g1_i2,383,0
TRINITY_DN36056_c0_g1_i2,476,0
TRINITY_DN36056_c0_g2_i1,237,0.268421
TRINITY_DN36056_c0_g2_i1,312,0.268421
TRINITY_DN36071_c0_g2_i1,704,0.394737
TRINITY_DN36098_c0_g1_i1,259,0.268421
TRINITY_DN36098_c0_g1_i1,312,0.478947
TRINITY_DN36098_c0_g1_i1,356,0.189474
TRINITY_DN36098_c0_g1_i1,388,0.336842
TRINITY_DN36098_c0_g1_i1,399,0.478947
TRINITY_DN36098_c0_g1_i1,678,0.394737
TRINITY_DN36098_c0_g1_i1,867,0.1
TRINITY_DN36098_c0_g1_i1,1046,0.1
TRINITY_DN36098_c0_g1_i1,1052,0.189474
TRINITY_DN36098_c0_g1_i1,1064,0.189474
TRINITY_DN36098_c0_g1_i1,1069,0.1
TRINITY_DN36098_c0_g1_i1,1184,0.394737
TRINITY_DN36141_c0_g1_i1,881,0
TRINITY_DN36141_c0_g1_i1,882,0
TRINITY_DN36173_c0_g1_i1,240,0.336842
TRINITY_DN36173_c0_g1_i1,256,0.268421
TRINITY_DN36173_c0_g1_i1,299,0.1
TRINITY_DN36173_c0_g1_i1,578,0
TRINITY_DN36178_c0_g1_i2,434,0.336842
TRINITY_DN36178_c0_g1_i2,469,0.189474
TRINITY_DN36178_c0_g1_i2,845,0.526316
TRINITY_DN36178_c0_g1_i2,961,0.268421
TRINITY_DN36186_c0_g1_i1,137,0.394737
TRINITY_DN36186_c0_g1_i1,139,0.189474
TRINITY_DN36186_c0_g1_i1,164,0.505263
TRINITY_DN36189_c0_g1_i1,106,0.478947
TRINITY_DN36189_c0_g1_i1,121,0.1
TRINITY_DN36189_c0_g1_i1,122,0.442105
TRINITY_DN36189_c0_g1_i1,124,0.1
TRINITY_DN36189_c0_g1_i1,221,0.394737
TRINITY_DN36189_c0_g1_i1,482,0.1
TRINITY_DN36189_c0_g1_i1,530,0
TRINITY_DN36189_c0_g1_i1,719,0.1
TRINITY_DN36189_c0_g1_i1,722,0.394737
TRINITY_DN36189_c0_g1_i1,988,0.189474
TRINITY_DN36189_c0_g1_i1,998,0.189474
TRINITY_DN36189_c0_g1_i1,1028,0.1
TRINITY_DN36189_c0_g1_i1,1872,0.394737
TRINITY_DN36189_c0_g1_i1,1920,0.526316
TRINITY_DN36189_c0_g1_i1,2238,0.189474
TRINITY_DN36197_c0_g1_i1,745,0.189474
TRINITY_DN36197_c0_g1_i1,747,0.268421
TRINITY_DN36202_c0_g1_i1,983,0.189474
TRINITY_DN36210_c0_g1_i4,394,0.268421
TRINITY_DN36210_c0_g1_i4,421,0.268421
TRINITY_DN36210_c0_g1_i4,424,0.268421
TRINITY_DN36210_c0_g1_i4,427,0.268421
TRINITY_DN36210_c0_g1_i4,439,0.268421
TRINITY_DN36210_c0_g1_i4,442,0.268421
TRINITY_DN36235_c0_g1_i1,413,0.521053
TRINITY_DN36235_c0_g1_i1,472,0
TRINITY_DN36270_c0_g1_i1,676,0
TRINITY_DN36270_c0_g1_i1,694,0.189474
TRINITY_DN36275_c0_g2_i1,164,0
TRINITY_DN36281_c0_g1_i1,268,0
TRINITY_DN36281_c0_g1_i1,277,0.394737
TRINITY_DN36281_c0_g1_i1,286,0
TRINITY_DN36281_c0_g1_i1,390,0.189474
TRINITY_DN36281_c0_g1_i1,488,0.1
TRINITY_DN36281_c0_g1_i1,549,0.268421
TRINITY_DN36281_c0_g1_i1,699,0.526316
TRINITY_DN36281_c0_g1_i1,705,0.189474
TRINITY_DN36281_c0_g1_i1,899,0
TRINITY_DN36281_c0_g1_i1,918,0.478947
TRINITY_DN36281_c0_g1_i1,1032,0.521053
TRINITY_DN36281_c0_g1_i1,1128,0.505263
TRINITY_DN36282_c0_g1_i1,96,0.1
TRINITY_DN36282_c0_g1_i1,108,0
TRINITY_DN36282_c0_g1_i1,109,0
TRINITY_DN36282_c0_g1_i1,149,0.394737
TRINITY_DN36329_c0_g1_i1,566,0
TRINITY_DN36341_c0_g9_i1,88,0.442105
TRINITY_DN36341_c0_g9_i1,169,0.394737
TRINITY_DN36358_c0_g2_i1,61,0.521053
TRINITY_DN36358_c0_g2_i1,101,0.268421
TRINITY_DN36358_c0_g2_i1,283,0
TRINITY_DN36358_c0_g3_i1,775,0
TRINITY_DN36358_c0_g3_i1,844,0.189474
TRINITY_DN36358_c0_g3_i1,856,0
TRINITY_DN36359_c0_g1_i1,932,0.478947
TRINITY_DN36359_c0_g1_i1,1039,0.268421
TRINITY_DN36376_c0_g1_i1,700,0.1
TRINITY_DN36391_c0_g1_i2,215,0
TRINITY_DN36392_c0_g2_i1,95,0
TRINITY_DN36392_c0_g2_i1,110,0.268421
TRINITY_DN36392_c0_g2_i1,185,0.268421
TRINITY_DN36406_c0_g2_i1,504,0.1
TRINITY_DN36408_c0_g1_i1,232,0.268421
TRINITY_DN36408_c0_g1_i1,417,0.394737
TRINITY_DN36408_c0_g1_i1,424,0.1
TRINITY_DN36408_c0_g1_i1,470,0.1
TRINITY_DN36408_c0_g1_i1,558,0.442105
TRINITY_DN36408_c0_g1_i1,686,0.336842
